شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
386245,8460,4834550000,40494000,3465,1710500,396,127032000,586500,1706,49400000,2547000,4039,14434071479,12163000,4863,22343437369,22929,57501000
224420,8022,5994870000,48242345,2990,1411500,234,128150000,315000,950,32800000,1369500,4821,32146314485,14711500,5874,49460685328,22891,66049845
386236,7064,6869100000,46586375,2503,995500,395,458780000,427500,620,29700000,817500,5558,37823881856,16960000,6724,47903470937,22864,65786875
386404,7556,5999100000,42208025,3224,1182500,438,485644000,463500,798,29860000,1027500,4520,27114591039,13816500,6314,40883430028,22850,58698025
384814,8888,6136550000,50742875,3282,1610500,430,184552000,634500,1636,51360000,2418000,3957,13740438173,11979000,4633,18912541050,22826,67384875
298608,7865,5010540000,37295450,3048,1339000,396,203589000,507000,1279,40210000,1752000,4586,25501428880,13977000,5590,32440786237,22764,54870450
224722,8619,6494240000,50082170,2820,1299500,241,144300000,316500,856,35080000,1188000,4624,25379264644,14139000,5433,32260675617,22593,67025170
364388,9791,5905090000,48313320,3830,1875500,221,93758000,313500,2077,49120000,3039000,3052,14073859889,9286500,3584,20054581499,22555,62827820
385775,9010,7317500000,58768235,3801,1814500,295,114619000,396000,1550,42320000,2239500,3577,17922085030,10955000,4252,26180616358,22485,74173235
386054,9666,6923370000,58363720,3337,1658500,394,157015000,582000,1627,48580000,2424000,3398,14527481438,10257000,4058,20461996758,22480,73285220
224558,8013,6941500000,48079825,2574,987000,288,191634000,337500,652,32000000,814500,4836,33653469863,14568500,6088,42670473154,22451,64787325
276946,6300,7270900000,43791575,2268,812000,485,995971000,420000,673,34340000,759000,5723,43876887960,17024500,6960,57813654558,22409,62807075
386074,7538,5516230000,45505855,3277,1591000,259,119680000,372000,1324,44920000,1921500,4559,21579269143,13902500,5436,31433606667,22393,63292855
305870,8265,5379450000,45064450,3119,1516500,1164,547761000,1722000,1613,48470000,2389500,3779,15775803114,11422000,4412,21612936251,22352,62114450
222347,6722,6735800000,43572700,2518,853500,410,273629000,403500,474,23900000,550500,5164,40778802873,15510000,7055,55638628366,22343,60890200
221579,8179,7936750000,50053525,2525,798500,373,804525000,396000,492,28780000,526500,4634,34492180047,13950500,6123,44258920022,22326,65725025
365626,8732,6742950000,54133780,3508,1683000,295,176276000,417000,1582,48620000,2245500,3756,16860777805,11487000,4440,23722400735,22313,69966280
374117,10069,5625450000,46058610,3691,1795000,234,91950000,324000,2270,57390000,3310500,2764,11990247200,8349000,3263,16459079773,22291,59837110
385015,6128,5915250000,37906175,3104,1114000,624,417613000,589500,613,29520000,744000,5146,36496783354,15424000,6637,50715363802,22252,55777675
385343,9128,5155840000,43437805,4077,2022000,344,124339000,510000,1445,43800000,2157000,3296,14405322129,9992500,3949,20408885409,22239,58119305
346195,7761,6342700000,41180375,2433,782000,302,211581000,303000,553,28100000,639000,4767,36021177576,14023500,6338,48320824288,22154,56927875
224818,7371,5632670000,42233185,2525,1029000,543,385860000,688500,872,40580000,1173000,4726,31922298479,14553000,6067,44482772989,22104,59676685
216651,7677,8441150000,54077850,2432,863500,560,893813000,444000,396,24340000,471000,4983,39631982613,15019000,6038,47884670505,22086,70875350
221578,7480,6809750000,45621200,2585,965000,308,220298000,348000,602,29910000,730500,4808,33431883010,14395500,6246,44869245674,22029,62060200
221580,7783,7121400000,43785625,2151,635000,279,467549000,220500,409,18070000,489000,4968,39958983422,14506000,6433,49574352970,22023,59636125
224815,7580,6528750000,43764800,2433,794500,347,277005000,393000,588,29000000,706500,4680,39372277588,13967500,6345,56597207626,21973,59626300
225064,7403,6280400000,39560700,2411,869500,401,259693000,396000,735,27550000,828000,4723,31607568355,14117000,6167,45804818949,21840,55771200
386066,8620,5305570000,44713655,3727,1853000,227,66676000,337500,1123,36080000,1648500,3740,18271483002,11314000,4388,26821506165,21825,59866655
382366,7954,6683060000,54137010,3282,1589500,350,208926000,465000,1262,39320000,1843500,4146,19833106243,12648500,4827,25163691059,21821,70683510
222234,8602,7196200000,10662400,2526,479000,506,244758000,139500,906,33830000,366000,3340,23481598348,8398000,5937,29953942384,21817,20044900
224922,9267,6097480000,46972275,2821,1315000,502,205165000,675000,934,32060000,1311000,3803,21029067832,11577000,4469,26577681902,21796,61850275
351044,6991,5509900000,39556025,2934,1092500,447,511525000,447000,801,29610000,988500,4462,26784670524,13638000,6081,37316279552,21716,55722025
386335,8084,5353240000,45143415,3505,1736000,447,186078000,646500,1235,40200000,1842000,3827,17395576266,11557000,4616,27836228787,21714,60924915
385598,7083,6480740000,52576495,2998,1454000,178,67998000,255000,1040,36960000,1512000,4778,31727693635,14593500,5626,45475919007,21703,70390995
385511,7339,4874660000,40875990,3281,1623500,264,82647000,390000,1590,45890000,2368500,4236,18602120284,12815500,4992,27762500180,21702,58073490
307935,9027,7271290000,58587950,3605,1724500,355,109373000,504000,1448,39440000,2092500,3265,17568643972,9921500,3956,24955961708,21656,72830450
384360,7849,5786840000,48836240,3278,1629500,253,74876000,372000,1100,34850000,1641000,4098,20008000290,12377500,5050,32009986222,21628,64856240
216650,6373,6061000000,36520675,2405,839000,345,600265000,325500,588,33930000,690000,5184,39497336510,15512000,6653,50780858788,21548,53887175
386308,8673,5425540000,45750910,4120,2052500,231,63486000,346500,1252,35490000,1866000,3295,14881462416,9962000,3970,22231510843,21541,59977910
386033,9020,6872650000,57164625,3075,1498500,288,118945000,423000,1661,45820000,2476500,3435,15491086055,10377500,4043,21671054583,21522,71940125
386086,8162,5943880000,47428980,3224,1541500,204,85634000,273000,1147,38020000,1657500,3995,22932481986,12183000,4744,32304784175,21476,63083980
344726,5811,6277490000,40948495,2404,928500,319,583932000,306000,467,28450000,492000,5595,43643999510,16809500,6755,54926730839,21351,59484495
220911,6544,6248450000,38154375,2077,687000,352,355686000,331500,468,20200000,516000,5104,40319508945,15004000,6801,51584589300,21346,54692875
224814,7237,5886800000,35913350,2508,727000,279,233497000,249000,511,22230000,523500,4416,37760810155,13125000,6374,50523824422,21325,50537850
207973,8845,5238100000,31290200,2553,636000,328,194425000,319500,756,29810000,921000,3404,24072853503,10109500,5436,34719457858,21322,43276200
385744,6213,4513880000,37923430,3592,1777500,247,96118000,370500,1399,43750000,2086500,4508,22286432149,13611000,5363,32237358094,21322,55768930
385001,6486,4661660000,39472385,3946,1965500,462,185542000,691500,1526,48870000,2283000,4102,19155665012,12375500,4796,28538047393,21318,56787885
224429,7258,7290600000,52599105,2906,1148000,434,281295000,529500,852,38120000,1096500,4334,27190606836,13374500,5520,39387472084,21304,68747605
386234,9011,7242660000,60419020,3258,1616500,460,171395000,664500,1662,48550000,2449500,3104,16076135002,9356000,3756,23780928037,21251,74505520
384940,9346,7668270000,61883400,3407,1640000,247,88250000,360000,1331,36080000,1918500,3103,14673028961,9427000,3786,21535514619,21220,75228900
385344,9270,7599430000,63422580,3281,1625500,397,172430000,588000,1432,41760000,2134500,3110,15822842309,9383000,3722,23739560254,21212,77153580
227309,6949,6673550000,45894050,2606,1010500,465,370976000,468000,496,26590000,567000,4819,32208491841,14497000,5865,43939076717,21200,62436550
384954,5829,5838350000,39313350,2530,923000,511,634704000,555000,529,28130000,594000,5151,37187952420,15675000,6615,46937126717,21165,57060350
385342,6700,4547850000,38263260,2995,1472500,278,168527000,414000,1290,40180000,1920000,4511,19835603899,13665500,5340,28819399192,21114,55735260
225981,6763,6681250000,39251300,2282,667000,367,308905000,358500,580,24510000,627000,4671,33821520535,14571000,6421,46528062493,21084,55474800
386323,8106,4827250000,39921950,3078,1500000,401,175936000,583500,1199,39350000,1750500,3801,15052079722,11546000,4462,21544775580,21047,55301950
300364,7145,5832350000,46968450,3249,1534500,307,175700000,447000,953,39530000,1377000,4371,25865261230,13407000,5016,33572435290,21041,63733950
384516,8824,7043790000,59324050,3086,1531000,588,298289000,864000,1455,50700000,2160000,3264,17818898170,9860000,3810,22645941667,21027,73739050
386263,7014,5202750000,35541475,2492,932000,275,538728000,309000,703,29100000,885000,4448,29720099493,13359000,6082,42032018591,21014,51026475
220931,5239,5541400000,28020250,2212,536500,405,503047000,282000,319,22270000,235500,5418,49139128875,15569000,7418,65868619758,21011,44643250
385686,7010,4836950000,38794425,3130,1490000,360,145563000,489000,833,30680000,1173000,4501,21571736843,13645000,5167,28655356953,21001,55591425
384649,8055,6743490000,54039430,2502,1203000,309,150228000,403500,824,36810000,1192500,4339,21122871764,13189500,4944,26586120072,20973,70027930
312719,7106,5969560000,47559710,2834,1338000,433,210202000,607500,1106,39760000,1579500,4376,23788147981,13370000,5054,32454604982,20909,64454710
384524,8759,6593810000,54474715,2859,1386500,375,281343000,529500,1297,47050000,1914000,3461,19088842746,10503000,4112,25003917119,20863,68807715
350524,6056,5458170000,38804880,2771,1084000,298,208780000,376500,1033,43880000,1333500,4729,29921503149,14728000,5972,43739665100,20859,56326880
223016,6490,6941650000,43599475,2380,841500,456,463614000,430500,563,30340000,666000,4925,39261792613,14759500,6035,50347050802,20849,60296975
215631,6382,6999250000,41987025,2714,875000,346,505692000,319500,325,18730000,321000,4807,38861954002,14321000,6268,52570612253,20842,57823525
208068,8091,5511050000,32773025,2262,629500,318,263345000,316500,829,38360000,1000500,3862,26281498139,11422500,5456,40937674491,20818,46142025
310777,7587,5706310000,44490955,2968,1398000,363,294434000,492000,1353,47090000,1921500,3932,20671041292,12010500,4606,26943015130,20809,60312955
386353,7782,6494880000,52296420,2538,1199500,256,145765000,349500,838,37910000,1201500,4329,20273634279,13172500,5047,26631293121,20790,68219420
386053,8691,6961450000,58569335,3529,1745500,463,159016000,688500,1416,40450000,2109000,3030,15094863157,9144500,3652,22249455726,20781,72256835
385785,9523,6531420000,55161770,3377,1665500,289,113500000,430500,1448,42520000,2163000,2747,11181516765,8268500,3392,16422147420,20776,67689270
386360,7733,5748830000,46333415,3354,1592000,213,117094000,295500,1590,46490000,2310000,3615,16226888409,11000000,4258,23646876773,20763,61530915
224736,6948,5085730000,40247755,2823,1327500,465,259700000,649500,1026,37380000,1458000,4392,24184964699,13399000,5066,32416456495,20720,57081755
224723,8251,6534630000,47630430,2191,968000,222,204577000,270000,551,24970000,726000,4371,26353570098,13400500,5105,34187498187,20691,62994930
309183,7554,5274400000,37833925,3175,1145000,191,261052000,219000,780,27700000,996000,3747,24870881898,11662500,5178,33226189718,20625,51856425
386198,6144,5709750000,36148375,2473,851000,507,341112000,552000,473,22600000,550500,4867,36677606507,14528500,6137,46503415761,20601,52630375
222137,6164,5806550000,38328200,2526,864500,517,738841000,633000,450,24040000,505500,4824,39860066618,14603500,6113,55646616894,20594,54934700
224504,7566,6838900000,43876150,2328,763000,172,235632000,178500,535,26970000,645000,4249,32798339397,12736500,5708,44024853099,20558,58199150
296867,5909,4260400000,30743225,2665,1047500,546,704732000,700500,1207,58750000,1633500,4435,26613261946,13643000,5769,36782291317,20531,47767725
305848,8516,5099550000,42475775,3518,1730000,695,244901000,1035000,2079,58550000,3081000,2576,10036220476,7771500,3140,15341684757,20524,56093275
384701,7087,5863470000,46698150,2883,1355000,351,383678000,493500,1381,49340000,1953000,4046,22291024463,12306500,4732,27800197709,20480,62806150
207992,6329,6286650000,37502000,2203,707500,319,399050000,256500,545,27700000,643500,4864,41440567433,14367500,6220,51956185026,20480,53477000
224742,7266,4604510000,36880820,2770,1311500,485,635246000,655500,1337,39290000,1894500,3966,21139074276,12089000,4655,30124687198,20479,52831320
384677,5752,4995720000,34518670,2484,1039500,329,298088000,421500,500,25010000,634500,5219,32890340077,15249000,6183,41466099668,20467,51863170
386067,7985,5525370000,46426490,3206,1587000,308,97016000,432000,1255,43080000,1866000,3519,17562012716,10646000,4186,28574948958,20459,60957490
385671,6588,6950590000,43760550,2188,660500,334,311310000,313500,341,18990000,385500,4773,40655994326,14334500,6223,53389469713,20447,59454550
386312,8648,5835550000,49073475,3672,1817500,391,159614000,585000,1644,43750000,2451000,2738,11372096138,8272500,3350,18580625668,20443,62199475
224364,6418,4919450000,30049625,1572,495500,191,179638000,174000,607,22990000,685500,4965,43499035360,14543000,6657,60883706442,20410,45947625
224912,7237,5067750000,39580250,3024,1441000,397,202378000,547500,1098,32050000,1546500,3944,19323301740,12013000,4690,26060897443,20390,55128250
386314,8560,5657690000,45123015,3326,1598000,291,87472000,418500,1708,48540000,2431500,2987,15075235011,9077000,3501,21190138989,20373,58648015
280644,6966,4540250000,27907625,2524,699500,388,466155000,427500,864,34100000,1009500,3559,32387550764,10520500,5796,43187064928,20097,40564625
266524,5558,6239850000,37326900,2109,671500,529,473184000,487500,383,20240000,411000,5057,41315046105,15104000,6427,59455029860,20063,54000900
384674,7507,5394110000,43410520,2890,1374500,251,128416000,333000,970,31680000,1353000,3832,22696229672,11577000,4537,31671763105,19987,58048020
291243,8949,6631700000,55909600,3164,1570000,210,58396000,306000,1644,43250000,2445000,2747,12425710724,8310000,3258,18282171095,19972,68540600
385771,7529,5045560000,41111865,2729,1321000,206,137895000,292500,722,26700000,1059000,4067,19919147439,12323000,4690,26168937905,19943,56107365
386073,7403,5141280000,43369805,2976,1470500,339,131074000,507000,1151,42480000,1719000,3700,17529152868,11170500,4362,23417477196,19931,58236805
313382,8706,6000050000,48404100,3088,1490500,149,76373000,198000,1303,34750000,1908000,2985,15225966878,9021500,3697,21727924265,19928,61022100
315928,8216,4804640000,38744700,3380,1595000,109,46940000,142500,1613,42440000,2268000,3001,13631975012,9134500,3574,21766506362,19893,51884700
386255,8189,6607710000,48813970,2856,1290500,249,117704000,312000,1029,29860000,1407000,3456,18416812543,10616000,4104,25954980373,19883,62439470
299609,6503,4320770000,35665660,2655,1267500,1627,775326000,2388000,1310,43250000,1917000,3563,14662412033,10803500,4201,19948342625,19859,52041660
384806,6620,4332020000,36383740,3185,1577000,248,98851000,369000,1472,49170000,2181000,3861,16723312848,11639500,4461,25486973411,19847,52150240
386358,5879,4189170000,34925140,4188,2071000,120,76259000,178500,1916,63040000,2823000,3424,16291600608,10363000,4314,22398281462,19841,50360640
384975,6528,6169000000,40557750,2253,792500,507,546231000,513000,659,33670000,768000,4184,29422056920,12629500,5682,42341710869,19813,55260750
272707,6379,5680950000,36581025,2294,820000,402,281339000,421500,456,20980000,507000,4537,32751421439,13474000,5730,40868862559,19798,51803525
278974,6716,6835600000,44864275,2138,749000,406,480049000,418500,423,21610000,490500,4456,33310618380,13423500,5629,44023383846,19768,59945775
281761,5916,6181500000,36193000,2138,681500,570,753569000,502500,381,22080000,393000,4640,37754294241,13960500,6112,48958453202,19757,51730500
385845,7137,4435520000,37236545,2778,1373000,255,88939000,376500,1366,42620000,2034000,3729,17919723648,11309500,4473,25856661584,19738,52329545
224977,5742,5842350000,36246125,2351,766000,248,243175000,247500,583,26850000,690000,4601,38062816953,13767500,6202,53049992944,19727,51717125
222229,6778,5695450000,8023575,2580,501500,527,240441000,141000,855,32140000,337500,3172,20819043414,8088500,5786,27804629070,19698,17092075
224384,8018,6484950000,45608025,2447,911000,194,147647000,214500,949,37800000,1263000,3467,19638271779,10684000,4601,26541232109,19676,58680525
326834,5552,6800250000,40811475,1958,618000,444,994759000,387000,429,22700000,493500,4979,47427236347,14482500,6238,58882048159,19600,56792475
258391,5635,6317450000,41062225,2454,862500,480,419433000,522000,491,26320000,543000,4601,31705352536,13756000,5903,40302768320,19564,56745725
224934,6247,4773620000,37785730,2745,1273000,327,218597000,453000,796,28250000,1156500,4288,28059811989,13116000,5084,38243016468,19487,53784230
224784,5266,6852500000,39916425,2025,631000,389,1292331000,316500,431,24640000,468000,5111,44341662883,14971000,6230,54182625018,19452,56302925
207975,5165,4788750000,26090325,2479,605000,316,255020000,231000,335,16540000,334500,4485,42683934847,13148000,6640,57645732937,19420,40408825
216608,6774,6586700000,40407300,2128,657500,292,292007000,258000,404,19070000,462000,4242,31393105302,12707000,5571,39478972175,19411,54491800
224557,7679,5535300000,32696100,1996,547000,273,284693000,246000,539,27520000,628500,3644,28659018319,10567000,5267,37998888504,19398,44684600
386094,7214,5476070000,44583860,3001,1459000,231,137719000,315000,1353,39380000,1987500,3437,16241693384,10488500,4126,22768040515,19362,58833860
385729,6342,4461100000,37563540,3218,1588000,196,74487000,291000,1223,38640000,1807500,3829,16453791725,11573000,4504,22979185810,19312,52823040
271748,6487,7082500000,44510675,2107,760000,357,279104000,345000,715,31830000,852000,4326,29352433667,13047500,5309,38223224869,19301,59515175
224813,5575,5136850000,31675250,2317,666500,476,433123000,498000,416,20990000,474000,4281,39795202581,12739500,6224,53757974082,19289,46053250
224507,5697,5038450000,23942800,2184,476500,445,420560000,331500,420,18290000,376500,4183,38848732211,11812500,6321,51621741157,19250,36939800
263014,5084,5241700000,35618400,2348,869500,625,587899000,675000,345,19380000,390000,4883,32363678500,14712000,5922,39340167216,19207,52264900
386309,7115,5347950000,45067850,2759,1366500,214,119727000,319500,2210,54210000,3288000,3191,13553111182,9645000,3699,19867647824,19188,59686850
278985,6224,4536870000,29105445,1665,528000,346,336351000,348000,566,24760000,640500,4498,37795844597,13398500,5827,49417150298,19126,44020445
386374,8724,6205690000,49781525,3023,1440500,312,82513000,447000,1422,36520000,2053500,2555,12372082363,7788500,3068,17948795008,19104,61511025
386396,7035,4915500000,40319325,3828,1839500,237,109349000,336000,1562,44270000,2287500,2941,11016461554,8910000,3497,14697146418,19100,53692325
385663,5153,4355200000,26309200,2344,703000,297,164124000,298500,550,22590000,571500,4422,40855823372,13142500,6274,57466703724,19040,41024700
386310,8972,5770350000,48615750,2613,1299000,248,94971000,372000,1444,38170000,2155500,2642,10277232996,7971500,3087,14574420163,19006,60413750
225569,5734,5087200000,34039525,2443,910500,443,301198000,426000,461,27900000,531000,4449,32359722268,13226500,5433,44683428934,18963,49133525
225293,6426,4822700000,32620450,2163,855500,292,212483000,294000,662,24310000,883500,4137,26810811438,12534000,5263,35971300288,18943,47187450
281763,6041,5719800000,34919700,2158,676000,583,565876000,544500,473,21970000,513000,4217,32441663777,12602500,5432,42785689341,18904,49255700
386092,7552,5376420000,44128940,2754,1344500,256,69565000,361500,1124,29520000,1650000,3316,17264894622,10102500,3881,24545465540,18883,57587440
385670,5561,5474740000,34293590,2095,709500,280,588527000,282000,503,23800000,627000,4638,37970909904,13967500,5766,46591629451,18843,49879590
224427,5773,3468000000,23169300,2589,847000,210,147334000,213000,797,26710000,1041000,3728,24517889140,11596000,5746,34243993339,18843,36866300
385861,7077,4937330000,41607755,3180,1580500,307,126041000,454500,1144,36730000,1702500,3254,16351661257,9828000,3873,25171488360,18835,55173255
384379,6247,6449350000,42673825,2259,844000,294,235830000,361500,448,22980000,508500,4223,29083617460,12894500,5344,38714247882,18815,57282325
386052,8052,6445000000,53957490,2465,1222500,321,132790000,478500,1266,40160000,1861500,3068,16861290568,9273000,3626,23599157702,18798,66792990
224830,5729,4798200000,28611000,2178,574500,428,541632000,357000,425,22670000,465000,3890,36378429326,11370500,6144,53085008653,18794,41378000
386278,8059,4740820000,38841855,3116,1523500,198,68531000,295500,1691,43770000,2466000,2607,12400156650,7907000,3107,17894632626,18778,51033855
224806,4936,4981700000,25806850,1973,456500,389,347076000,283500,250,12800000,225000,4550,47156086391,13352000,6618,58815358164,18716,40123850
386276,7356,4530000000,37980550,2980,1475500,403,162314000,598500,1418,38270000,2115000,2975,12410208482,8988000,3553,20904634287,18685,51157550
224831,6109,4827700000,33585200,2493,886500,171,110520000,192000,924,37560000,1213500,3764,24160469890,11689500,5200,34041954197,18661,47566700
208088,6746,6086000000,36761225,2094,621500,207,238926000,186000,343,17720000,358500,3914,29741818217,11688000,5254,38276485880,18558,49615225
222084,4529,4120050000,23421750,2618,699000,528,375984000,570000,561,21290000,616500,3867,32985879761,11294000,6449,46156023402,18552,36601250
216538,6909,5881100000,39458275,2282,792000,312,387339000,342000,569,25510000,654000,3651,25362813300,10885500,4746,32434161624,18469,52131775
224913,7127,4729200000,37739150,2788,1297000,174,101599000,249000,859,30560000,1246500,3457,18797271408,10565000,4062,24233024585,18467,51096650
279241,5692,6485540000,39643405,1834,614000,400,619351000,312000,450,25310000,522000,4496,43601739880,13155000,5579,54429647561,18451,54246405
263015,5359,5753950000,33195050,2175,634500,428,545028000,372000,452,22770000,481500,4327,33944050165,12693500,5709,42751070934,18450,47376550
204972,5792,5034100000,33884825,2240,680500,210,122348000,247500,651,21940000,759000,3973,28588860428,12446500,5550,44368248485,18416,48018325
386355,7573,5302970000,42523290,2596,1246500,180,95488000,255000,1191,38230000,1711500,3131,15287568823,9510500,3700,20197163754,18371,55246790
386412,6538,4561820000,37069690,3242,1553000,363,168070000,510000,1309,35900000,1887000,3156,14597469503,9623000,3759,21430485348,18367,50642690
220640,5143,3984700000,25282400,1790,535500,237,297725000,181500,529,21620000,610500,4432,38908969757,12810000,6152,52570306615,18283,39419900
224775,4823,5067450000,28015150,2156,607000,488,495555000,423000,304,16240000,295500,4384,35919497783,12642500,6123,48667591605,18278,41983150
224556,6435,5516700000,36409325,2007,632500,245,162570000,291000,396,20170000,478500,3947,32399818198,11642000,5240,41450175791,18270,49453325
224949,5219,5276600000,33375675,2348,700500,237,308891000,240000,375,18060000,393000,4251,38954858607,12413000,5836,51198739770,18266,47122175
203004,5365,4954850000,31491225,2357,823500,441,358610000,438000,481,26590000,492000,4290,31440671956,12791000,5296,40777250294,18230,46035725
386049,7450,5866680000,49645440,3219,1597500,365,156269000,436500,1267,38980000,1896000,2704,12819126293,8194500,3201,16665543116,18206,61769940
226089,6341,4239050000,28538325,1476,421000,89,150576000,97500,339,13200000,400500,4014,47295093669,11345500,5917,65495668500,18176,40802825
386285,7336,5027900000,42317675,2654,1315000,164,142432000,241500,1262,35600000,1882500,3086,12819997543,9305000,3646,18904193285,18148,55061675
386065,6764,4243430000,35776585,3035,1495500,367,113821000,544500,1163,41620000,1728000,3117,13717061093,9418000,3695,18909112862,18141,48962585
227310,5352,5381150000,35953725,2173,822000,483,661930000,514500,370,19060000,463500,4365,31530418670,13164500,5369,40673823605,18112,50918225
386264,5132,4835550000,30435100,2132,732000,393,361255000,411000,507,29580000,562500,4340,35670365664,13088000,5608,53541093737,18112,45228600
346194,5130,5463170000,32265150,2048,655500,262,414823000,274500,366,21940000,399000,4575,38207789061,13509000,5728,46262009119,18109,47103150
385773,6432,4079850000,34328525,2853,1404500,559,233948000,834000,1148,38750000,1716000,3224,14371964154,9717000,3844,22120016080,18060,48000025
224555,4394,3787550000,22177350,2376,666000,257,218710000,225000,283,12790000,264000,4510,38966763833,13446000,6221,54465001271,18041,36778350
216623,6102,5427000000,33009325,1760,542000,350,383416000,289500,387,18420000,406500,4152,31353403338,12377000,5284,39039868543,18035,46624325
386279,6919,4583650000,36867985,2575,1238500,130,60474000,180000,1268,36630000,1815000,3298,15240355721,10043500,3826,22570481806,18016,50144985
386069,6754,4629630000,37752580,2247,1071000,384,175486000,561000,1004,33880000,1470000,3454,15446111189,10515000,4122,21187895017,17965,51369580
224553,7786,4824700000,26921200,1835,480500,287,294993000,234000,560,27330000,678000,3052,24801432628,8820500,4393,36181427739,17913,37134200
326867,4716,3627530000,23152130,1237,355000,189,321564000,172500,291,14330000,349500,4820,49448475223,13994500,6657,62785310820,17910,38023630
385705,6958,5087040000,42680115,2655,1314500,402,195981000,594000,1179,36350000,1735500,3109,13162805772,9384500,3569,17232876646,17872,55708615
224785,6172,4986550000,27770350,1947,505000,277,294648000,207000,409,18730000,460500,3771,31391167895,10969000,5289,43436850729,17865,39911850
384643,7360,5571470000,44556320,2854,1362000,233,76914000,303000,1293,39150000,1816500,2806,15552393204,8532500,3284,23211354297,17830,56570320
386280,7247,4072390000,32757640,3235,1564500,128,54291000,186000,1609,42730000,2356500,2498,10942182546,7580000,3102,15403498360,17819,44444640
215505,5848,3671020000,26655745,2343,864000,644,343460000,823500,754,30790000,1003500,3389,24383371612,10471500,4834,34597770112,17812,39818245
216536,4917,5457900000,29262100,1918,539500,435,824316000,376500,286,17950000,309000,4279,38035638098,12341000,5912,55525379603,17747,42828100
386401,5325,3746400000,31121985,2776,1361000,273,85852000,400500,1492,52730000,2218500,3639,17175311097,11021000,4212,23250317539,17717,46122985
385642,6472,5195550000,34945625,2116,742500,297,266734000,331500,689,22300000,841500,3397,21096002955,10674000,4746,29554586025,17717,47535125
220142,4901,4670300000,26788600,1869,473500,370,562242000,316500,304,17100000,309000,4284,36263466702,12392500,5963,45600248499,17691,40280100
386275,6459,4355900000,36518975,2364,1167500,331,241373000,495000,1429,44680000,2112000,3295,13140184022,9931500,3809,18366640802,17687,50224975
386199,6155,6481700000,43412050,1975,723000,189,215510000,192000,720,30050000,901500,3839,24154645115,11614000,4788,33306718211,17666,56842550
386242,5481,5372700000,34734825,2218,756500,420,367454000,394500,314,16820000,349500,4093,30002829658,12192500,5128,38442553448,17654,48427825
224644,6988,5734140000,42437865,1921,823000,283,277461000,375000,426,23290000,576000,3663,23987750589,11190500,4288,29268511036,17569,55402365
221583,5136,5130100000,33796425,2183,758000,330,578785000,343500,525,27870000,567000,4045,29183602829,12140500,5216,39545225002,17435,47605425
386266,6347,4821170000,38886395,2400,1144500,194,172708000,259500,1157,38610000,1627500,3401,16184272875,10296000,3901,20490835709,17400,52213895
276247,6768,5924050000,42398425,2092,841000,230,152573000,259500,846,28480000,1107000,3256,18989009241,9947000,4198,24653406242,17390,54552925
386349,6081,4526490000,36964290,2664,1286000,139,37616000,193500,1215,32260000,1758000,3285,15932138342,9972000,3941,22859627882,17325,50173790
374330,7138,5430150000,45074820,3373,1657500,353,91732000,520500,1064,27520000,1567500,2480,12449506467,7507500,2904,17076430305,17312,56327820
281962,5593,5155120000,31612860,1398,446000,228,225063000,199500,250,14980000,283500,4098,34613966445,12064000,5670,46969743393,17237,44605860
224082,5675,5595400000,33932000,1747,569000,241,291443000,210000,453,23690000,520500,3949,32573396299,11701500,5160,40653634237,17225,46933000
386244,6347,4168500000,34318580,2477,1202000,394,148996000,574500,1050,35790000,1536000,3198,13320180372,9643000,3757,17637123195,17223,47274080
386185,7353,5903750000,49977875,2704,1346500,208,71685000,312000,1302,41420000,1951500,2555,11484182399,7725500,3080,16721115954,17202,61313375
385774,4705,3041730000,25532470,2708,1327500,427,160300000,618000,846,31810000,1252500,3922,20620178838,11820500,4588,27767447553,17196,40550970
326851,4393,3369250000,22628700,1306,430000,121,119518000,100500,434,17630000,531000,4608,50649244129,13102500,6310,90777940163,17172,36792700
385847,5801,3670830000,31039960,2838,1414000,155,85882000,232500,1184,40730000,1765500,3261,15334655739,9806000,3932,22438552637,17171,44257960
220159,5372,4394050000,29797600,2159,729000,63,42803000,73500,653,24450000,849000,3839,25881697549,11565500,5043,36174576809,17129,43014600
385635,7085,4701450000,36074425,2535,1015500,156,152121000,187500,1411,47820000,1945500,2464,12766693646,7592000,3445,19237473763,17096,46814925
374454,6346,4770740000,38505595,2894,1366500,248,115161000,351000,920,35520000,1326000,3071,16371575461,9347500,3598,21100197497,17077,50896595
279233,4414,5550750000,32408800,1850,596500,439,687622000,402000,327,21880000,325500,4361,38901395653,12781000,5598,50848794884,16989,46513800
299142,4114,3412090000,17184620,2090,454000,460,286599000,444000,374,14790000,369000,3825,34213016632,11386000,6113,48473564513,16976,29837620
